player_name,season,off_score_1,off_score_2,off_score_3,def_score,reb_score
Nemanja Djurisic,2020-2021,73.4846308532031,42.056880206837114,32.864119505889114,44.98707268026429,64.1482332663028
Guillem Vives,2020-2021,19.046251077276644,45.21689169778799,46.07871301350187,78.1671933352485,21.574260270037346
Albert Oliver,2020-2021,4.6538351048549265,39.184142487790865,30.53720195346165,9.192760700948003,27.003734559034758
Babatunde Olumuyiwa,2020-2021,81.38465958058029,3.303648376903189,8.532031025567367,68.11261131858662,79.79029014650962
Kassius Robertson,2020-2021,44.268888250502734,77.82246480896295,88.93995978167193,42.401608733122664,4.481470841712152
Jeremy Senglin,2020-2021,47.6587187589773,63.86095949439816,74.51881643205975,25.596093076702097,27.549554725653547
Axel Bouteille,2020-2021,67.82533754668198,68.05515656420569,98.93708704395289,82.50502729100833,22.680264291870152
Oliver Stevic,2020-2021,83.42430336110314,4.021832806664752,3.7345590347601263,84.97558172938811,77.17609882217754
Javier Beiran,2020-2021,56.07584027578282,34.989945417983336,44.268888250502734,82.70611893134156,70.42516518241885
Tomas Bellas,2020-2021,22.752082734846308,68.45733984487217,47.94599253088193,45.073254811835675,6.923297902901465
Nicolas Laprovittola,2020-2021,17.437517954610744,87.07268026429188,79.689744326343,44.49870726802643,36.94340706693479
Laurynas Birutis,2020-2021,98.6210858948578,3.102556736569951,8.417121516805516,99.626544096524,90.3476012640046
Aleksander Balcerowski,2020-2021,92.61706406205114,4.8261993679977016,1.8960068945705255,62.65440965239873,71.6891697787992
Ilimane Diop,2020-2021,42.77506463659868,15.828784831944844,1.235277219189888,99.9138178684286,58.94857799482908
Fernando San Emeterio,2020-2021,40.93651249640908,30.10629129560471,93.27779373743176,31.772479172651536,41.26687733409939
John Daniel Roberson Roberson,2020-2021,18.84515943694341,97.64435507038208,70.92789428325193,47.05544383797759,2.240735420856076
Julen Olaizola,2020-2021,48.43435794311979,2.5567365699511635,0.4883654122378627,8.618213157138753,72.33553576558461
Alex Suarez,2020-2021,19.36225222637173,34.30048836541224,20.913530594656702,51.134731399023266,20.33898305084746
Xabi Oroz,2020-2021,12.783682849755817,45.18816432059753,42.688882505027294,65.35478310830221,35.0186727951738
Youssoupha Fall,2020-2021,76.87446136167767,0.4596380350474002,1.0341855788566503,96.86871588623958,98.36253950014364
Matthew Costello,2020-2021,91.20942257971846,67.94024705544383,45.992530881930485,93.13415685147946,87.51795461074404
William Magarity,2020-2021,41.88451594369434,30.33611031312841,20.56880206837116,76.35736857224936,56.00402183280666
Billy Yakuba Ouattara,2020-2021,57.54093651249641,56.73656995116346,86.1246768170066,13.789141051422003,70.13789141051421
Chema Gonzalez,2020-2021,5.688020683711577,0.3160011490950876,0.5170927894283253,80.55156564205687,81.42775064636598
Edgar Vicedo,2020-2021,50.703820741166325,26.80264291870153,17.466245331801204,88.13559322033898,58.51766733697213
Arturs Kurucs,2020-2021,0.4596380350474002,38.17868428612468,11.146222349899451,0.2298190175237001,1.177822464808963
Martynas Sajus,2020-2021,20.22407354208561,1.7236426314277506,2.240735420856076,65.64205688020684,93.96725079000288
Mike Daum,2020-2021,76.64464234415398,51.85291582878483,44.72852628555013,31.916116058603848,75.25136455041654
Alberto Diaz,2020-2021,16.202240735420855,91.58287848319448,47.1990807239299,88.02068371157713,20.037345590347602
D.J. Strawberry,2020-2021,7.411663315139327,69.97989083596667,77.87991956334388,51.479459925308824,13.444412525136453
Adams Sola,2020-2021,0.8043665613329504,1.6087331226659007,1.465096236713588,13.674231542660156,42.55960930767021
Frankie Ferrari,2020-2021,16.69060614765872,87.90577420281528,92.6457914392416,27.03246193622522,5.7742028152829645
Rudy Fernandez,2020-2021,7.67020970985349,74.08790577420281,47.80235564492962,67.36569951163459,40.203964378052284
Sergio Llull,2020-2021,13.904050560183856,94.71416259695488,58.115484056305654,33.266302786555585,16.518241884515945
Makai Mason,2020-2021,49.956908934214304,91.6403332375754,96.92617064062053,35.7081298477449,0.8043665613329504
Aleksandar Cvetkovic,2020-2021,3.131284113760414,53.23182993392703,31.45647802355645,7.440390692329791,6.664751508187303
Joan Sastre,2020-2021,21.77535191037058,47.11289859235851,90.97960356219475,54.52456190749785,9.968399885090491
Xabier Lopez-Arostegui,2020-2021,55.75983912668774,56.19074978454467,64.1482332663028,36.972134444125246,69.36225222637174
